Id,Label,Degree,modularity_class,componentnumber,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks
1121,1121,4,4,1,0,0,0,0,0,0,0,0
1695,1695,3,4,1,0,0,0,0,0,0,0,0
6302,6302,7,17,1,0,0,0,0,0,0,0,0
23480,23480,1,4,1,0,0,0,0,0,0,0,0
26467,26467,9,4,1,0,0,0,0,0,0,0,0
1590,1590,14,1,1,5,8,0.2386,0.253794,246.585554,0.000015,0.000015,0.000422
4999,4999,6,1,1,0,0,0,0,0,0,0,0
14381,14381,18,1,1,10,7,0.253214,0.273193,1965.657166,0.000016,0.000016,0.000763
19491,19491,4,1,1,0,0,0,0,0,0,0,0
19818,19818,2,7,1,0,0,0,0,0,0,0,0
20427,20427,3,1,1,0,0,0,0,0,0,0,0
21800,21800,4,1,1,0,0,0,0,0,0,0,0
25027,25027,7,10,1,0,0,0,0,0,0,0,0
26808,26808,1,1,1,0,0,0,0,0,0,0,0
39728,39728,3,1,1,0,0,0,0,0,0,0,0
42068,42068,2,1,1,0,0,0,0,0,0,0,0
44831,44831,6,1,1,0,0,0,0,0,0,0,0
53601,53601,34,1,1,14,7,0.25985,0.280754,6503.864035,0.000017,0.000017,0.001178
53707,53707,8,1,1,0,0,0,0,0,0,0,0
54652,54652,19,10,1,12,7,0.267144,0.289291,4684.364598,0.000004,0.000004,0.000817
56482,56482,8,1,1,0,0,0,0,0,0,0,0
61950,61950,11,1,1,6,8,0.236176,0.25149,469.805782,0.000015,0.000015,0.000517
68737,68737,6,1,1,0,0,0,0,0,0,0,0
40100,40100,3,9,1,0,0,0,0,0,0,0,0
50709,50709,4,9,1,0,0,0,0,0,0,0,0
53974,53974,13,9,1,2,9,0.185894,0.193874,0,0,0,0.000339
41792,41792,8,9,1,0,0,0,0,0,0,0,0
11069,11069,5,21,1,0,0,0,0,0,0,0,0
14903,14903,8,9,1,0,0,0,0,0,0,0,0
41238,41238,13,9,1,4,8,0.21629,0.228767,3097.776983,0,0,0.000607
43822,43822,7,21,1,0,0,0,0,0,0,0,0
44804,44804,1,9,1,0,0,0,0,0,0,0,0
50616,50616,5,9,1,0,0,0,0,0,0,0,0
66399,66399,7,9,1,0,0,0,0,0,0,0,0
4842,4842,2,14,1,0,0,0,0,0,0,0,0
11458,11458,11,28,1,2,8,0.209175,0.219432,69.392975,0.000008,0.000008,0.000261
13239,13239,5,26,1,0,0,0,0,0,0,0,0
51266,51266,7,14,1,0,0,0,0,0,0,0,0
6608,6608,6,20,1,0,0,0,0,0,0,0,0
16339,16339,4,25,1,0,0,0,0,0,0,0,0
37486,37486,3,25,1,0,0,0,0,0,0,0,0
49223,49223,5,25,1,0,0,0,0,0,0,0,0
59908,59908,9,25,1,0,0,0,0,0,0,0,0
2784,2784,9,5,1,0,0,0,0,0,0,0,0
5665,5665,4,5,1,0,0,0,0,0,0,0,0
17198,17198,10,5,1,7,7,0.236452,0.253395,866.161977,0.000001,0.000001,0.000583
51245,51245,5,7,1,0,0,0,0,0,0,0,0
51482,51482,5,5,1,0,0,0,0,0,0,0,0
60084,60084,7,5,1,0,0,0,0,0,0,0,0
10787,10787,4,4,1,0,0,0,0,0,0,0,0
28549,28549,8,5,1,0,0,0,0,0,0,0,0
30579,30579,7,21,1,0,0,0,0,0,0,0,0
39534,39534,8,21,1,0,0,0,0,0,0,0,0
61453,61453,2,21,1,0,0,0,0,0,0,0,0
4700,4700,5,8,1,0,0,0,0,0,0,0,0
6435,6435,25,8,1,11,8,0.247383,0.267285,3103.588057,0.000001,0.000001,0.000932
6622,6622,5,7,1,0,0,0,0,0,0,0,0
10840,10840,5,4,1,0,0,0,0,0,0,0,0
13717,13717,8,10,1,0,0,0,0,0,0,0,0
20152,20152,17,12,1,8,8,0.248903,0.26803,2941.459086,0.000001,0.000001,0.000709
20921,20921,17,25,1,5,8,0.253849,0.271029,396.747802,0.000002,0.000002,0.000403
23037,23037,4,10,1,0,0,0,0,0,0,0,0
24986,24986,11,25,1,7,8,0.258241,0.277122,343.643944,0.000002,0.000002,0.000533
32773,32773,7,10,1,0,0,0,0,0,0,0,0
34855,34855,2,10,1,0,0,0,0,0,0,0,0
43686,43686,28,8,1,17,8,0.272117,0.296944,6844.473628,0.000009,0.000009,0.001317
44262,44262,51,8,1,28,7,0.288153,0.317375,24985.107986,0.00001,0.00001,0.002139
48212,48212,6,156,1,0,0,0,0,0,0,0,0
50231,50231,14,10,1,4,8,0.24678,0.261633,386.703529,0.000001,0.000001,0.000362
51876,51876,8,6,1,0,0,0,0,0,0,0,0
53746,53746,4,20,1,0,0,0,0,0,0,0,0
58622,58622,10,3,1,8,8,0.256142,0.273504,5469.209059,0.000008,0.000008,0.000666
60885,60885,8,10,1,0,0,0,0,0,0,0,0
63252,63252,7,10,1,0,0,0,0,0,0,0,0
63504,63504,19,8,1,11,7,0.262156,0.282903,3611.812535,0.000001,0.000001,0.000914
21568,21568,3,21,1,0,0,0,0,0,0,0,0
21978,21978,11,13,1,6,8,0.252179,0.271324,520.744529,0.000003,0.000003,0.000455
23901,23901,14,21,1,7,7,0.257397,0.275344,1034.516276,0.000002,0.000002,0.000538
10991,10991,3,5,1,0,0,0,0,0,0,0,0
22280,22280,5,5,1,0,0,0,0,0,0,0,0
23666,23666,3,14,1,0,0,0,0,0,0,0,0
28138,28138,7,5,1,0,0,0,0,0,0,0,0
38204,38204,3,5,1,0,0,0,0,0,0,0,0
50302,50302,1,5,1,0,0,0,0,0,0,0,0
55180,55180,5,5,1,0,0,0,0,0,0,0,0
64658,64658,11,14,1,2,9,0.201106,0.209911,227.747029,0,0,0.000304
54919,54919,3,18,1,0,0,0,0,0,0,0,0
68147,68147,3,18,1,0,0,0,0,0,0,0,0
45015,45015,5,18,1,0,0,0,0,0,0,0,0
51761,51761,11,18,1,5,8,0.238962,0.255081,710.562186,0.00001,0.00001,0.000439
67299,67299,3,18,1,0,0,0,0,0,0,0,0
7668,7668,9,9,1,0,0,0,0,0,0,0,0
11286,11286,4,21,1,0,0,0,0,0,0,0,0
16796,16796,18,20,1,8,8,0.236767,0.254152,3738.105265,0.000008,0.000008,0.000726
24645,24645,7,54,1,0,0,0,0,0,0,0,0
27799,27799,6,20,1,0,0,0,0,0,0,0,0
27876,27876,4,21,1,0,0,0,0,0,0,0,0
29595,29595,42,21,1,27,7,0.281965,0.309289,9002.26571,0.000014,0.000014,0.001494
29725,29725,6,21,1,0,0,0,0,0,0,0,0
32324,32324,9,12,1,0,0,0,0,0,0,0,0
33512,33512,45,21,1,27,7,0.282921,0.311111,6099.303785,0.000016,0.000016,0.001535
33782,33782,16,21,1,9,7,0.25928,0.277645,2562.851911,0.000024,0.000024,0.000659
35037,35037,3,9,1,0,0,0,0,0,0,0,0
35488,35488,5,156,1,0,0,0,0,0,0,0,0
43913,43913,4,33,1,0,0,0,0,0,0,0,0
49105,49105,10,20,1,8,8,0.239406,0.257302,2001.104991,0.000008,0.000008,0.00066
65284,65284,10,21,1,5,7,0.24851,0.264717,1132.056216,0.000009,0.000009,0.000425
65368,65368,6,20,1,0,0,0,0,0,0,0,0
66996,66996,2,27,1,0,0,0,0,0,0,0,0
10079,10079,2,21,1,0,0,0,0,0,0,0,0
14411,14411,1,21,1,0,0,0,0,0,0,0,0
26304,26304,25,21,1,18,7,0.279961,0.305675,8178.258445,0.000036,0.000036,0.001256
28019,28019,5,5,1,0,0,0,0,0,0,0,0
38705,38705,5,22,1,0,0,0,0,0,0,0,0
47541,47541,10,21,1,8,7,0.254898,0.273042,357.924464,0.00002,0.00002,0.000592
48387,48387,22,2,1,8,7,0.258053,0.275887,1490.579789,0.00001,0.00001,0.000614
21934,21934,22,17,1,6,8,0.217953,0.230236,393.571146,0,0,0.000601
35736,35736,11,3,1,8,8,0.239973,0.257348,918.415966,0.000012,0.000012,0.000658
50682,50682,1,21,1,0,0,0,0,0,0,0,0
25329,25329,3,33,1,0,0,0,0,0,0,0,0
40434,40434,5,33,1,0,0,0,0,0,0,0,0
53733,53733,5,33,1,0,0,0,0,0,0,0,0
38824,38824,1,4,1,0,0,0,0,0,0,0,0
52253,52253,2,21,1,0,0,0,0,0,0,0,0
13586,13586,1,6,1,0,0,0,0,0,0,0,0
39434,39434,7,18,1,0,0,0,0,0,0,0,0
1306,1306,6,29,1,0,0,0,0,0,0,0,0
1511,1511,7,29,1,0,0,0,0,0,0,0,0
3873,3873,16,29,1,7,7,0.23852,0.253229,1143.403922,0.000001,0.000001,0.000636
4533,4533,5,29,1,0,0,0,0,0,0,0,0
6859,6859,11,29,1,5,7,0.241938,0.257798,996.05175,0.000002,0.000002,0.000463
7048,7048,24,29,1,13,7,0.280348,0.303486,4990.69659,0.000018,0.000018,0.000915
10633,10633,3,29,1,0,0,0,0,0,0,0,0
12230,12230,2,9,1,0,0,0,0,0,0,0,0
15662,15662,15,29,1,2,7,0.219743,0.230606,491.036643,0.000001,0.000001,0.000275
17470,17470,11,29,1,5,7,0.248249,0.263562,257.582995,0.000016,0.000016,0.000436
18342,18342,2,29,1,0,0,0,0,0,0,0,0
24805,24805,4,29,1,0,0,0,0,0,0,0,0
39095,39095,5,54,1,0,0,0,0,0,0,0,0
46995,46995,3,29,1,0,0,0,0,0,0,0,0
47064,47064,3,29,1,0,0,0,0,0,0,0,0
48624,48624,5,28,1,0,0,0,0,0,0,0,0
49951,49951,4,29,1,0,0,0,0,0,0,0,0
50002,50002,10,17,1,5,8,0.224901,0.238901,4831.028194,0.000001,0.000001,0.000511
56473,56473,23,29,1,8,7,0.240014,0.255974,1196.266982,0.000002,0.000002,0.00069
60453,60453,6,29,1,0,0,0,0,0,0,0,0
61556,61556,22,29,1,16,7,0.260566,0.284223,7358.628336,0.000002,0.000002,0.001186
64426,64426,5,29,1,0,0,0,0,0,0,0,0
66247,66247,12,29,1,8,7,0.23307,0.248746,1608.701301,0.000001,0.000001,0.000732
24165,24165,12,21,1,9,7,0.243517,0.26035,1445.51842,0.000003,0.000003,0.000697
30772,30772,4,21,1,0,0,0,0,0,0,0,0
50620,50620,5,21,1,0,0,0,0,0,0,0,0
67493,67493,20,266,1,6,8,0.235158,0.250489,1226.082744,0.000001,0.000001,0.000526
28292,28292,9,4,1,0,0,0,0,0,0,0,0
34822,34822,1,4,1,0,0,0,0,0,0,0,0
42618,42618,2,21,1,0,0,0,0,0,0,0,0
43811,43811,3,10,1,0,0,0,0,0,0,0,0
47602,47602,2,29,1,0,0,0,0,0,0,0,0
2079,2079,3,16,1,0,0,0,0,0,0,0,0
2177,2177,13,10,1,9,8,0.261238,0.282701,911.031466,0.00001,0.00001,0.000579
14934,14934,4,4,1,0,0,0,0,0,0,0,0
23533,23533,3,16,1,0,0,0,0,0,0,0,0
28179,28179,7,4,1,0,0,0,0,0,0,0,0
35025,35025,2,16,1,0,0,0,0,0,0,0,0
38142,38142,11,6,1,8,7,0.271908,0.294476,324.042079,0.000005,0.000005,0.000528
38145,38145,3,16,1,0,0,0,0,0,0,0,0
39037,39037,7,4,1,0,0,0,0,0,0,0,0
45417,45417,12,4,1,9,7,0.253169,0.273596,673.930213,0.000002,0.000002,0.000588
45963,45963,9,16,1,0,0,0,0,0,0,0,0
48427,48427,10,16,1,2,8,0.233454,0.248119,0,0.000001,0.000001,0.000237
50989,50989,5,16,1,0,0,0,0,0,0,0,0
52761,52761,3,16,1,0,0,0,0,0,0,0,0
56602,56602,13,6,1,8,7,0.258712,0.279087,965.414323,0.000003,0.000003,0.000614
65940,65940,7,4,1,0,0,0,0,0,0,0,0
17876,17876,7,8,1,0,0,0,0,0,0,0,0
17911,17911,12,8,1,6,8,0.239527,0.256848,3212.676947,0.000001,0.000001,0.00059
22209,22209,3,8,1,0,0,0,0,0,0,0,0
23127,23127,3,8,1,0,0,0,0,0,0,0,0
23764,23764,2,8,1,0,0,0,0,0,0,0,0
25249,25249,7,8,1,0,0,0,0,0,0,0,0
25789,25789,10,8,1,3,9,0.220426,0.232749,940.17704,0,0,0.000429
30481,30481,4,10,1,0,0,0,0,0,0,0,0
30997,30997,11,25,1,5,7,0.245456,0.260946,1503.801478,0.000001,0.000001,0.00044
36398,36398,5,8,1,0,0,0,0,0,0,0,0
38122,38122,6,32,1,0,0,0,0,0,0,0,0
41826,41826,1,8,1,0,0,0,0,0,0,0,0
44004,44004,3,8,1,0,0,0,0,0,0,0,0
44454,44454,5,8,1,0,0,0,0,0,0,0,0
53137,53137,6,32,1,0,0,0,0,0,0,0,0
53238,53238,21,21,1,10,7,0.263422,0.285508,1450.081039,0.000002,0.000002,0.000661
66848,66848,3,8,1,0,0,0,0,0,0,0,0
9557,9557,6,12,1,0,0,0,0,0,0,0,0
15874,15874,19,23,1,4,9,0.20933,0.221837,162.31875,0.000001,0.000001,0.000421
23130,23130,2,23,1,0,0,0,0,0,0,0,0
30847,30847,2,23,1,0,0,0,0,0,0,0,0
47053,47053,1,23,1,0,0,0,0,0,0,0,0
8307,8307,20,25,1,20,9,0.192271,0.208989,0,0,0,0.000748
10598,10598,20,25,1,20,9,0.192271,0.208989,0,0,0,0.000748
14945,14945,20,25,1,20,9,0.192271,0.208989,0,0,0,0.000748
16685,16685,20,25,1,20,9,0.192271,0.208989,0,0,0,0.000748
16687,16687,22,25,1,21,8,0.210386,0.228745,6977.354769,0,0,0.000811
18424,18424,6,28,1,0,0,0,0,0,0,0,0
18432,18432,3,54,1,0,0,0,0,0,0,0,0
20820,20820,2,25,1,0,0,0,0,0,0,0,0
22726,22726,20,25,1,20,9,0.192271,0.208989,0,0,0,0.000748
23072,23072,20,25,1,20,9,0.192271,0.208989,0,0,0,0.000748
23687,23687,20,25,1,20,9,0.192271,0.208989,0,0,0,0.000748
28356,28356,3,25,1,0,0,0,0,0,0,0,0
28723,28723,3,6,1,0,0,0,0,0,0,0,0
29335,29335,20,25,1,20,9,0.192271,0.208989,0,0,0,0.000748
31503,31503,20,25,1,20,9,0.192271,0.208989,0,0,0,0.000748
32719,32719,20,25,1,20,9,0.192271,0.208989,0,0,0,0.000748
36255,36255,9,54,1,0,0,0,0,0,0,0,0
38965,38965,20,25,1,20,9,0.192271,0.208989,0,0,0,0.000748
40370,40370,20,25,1,20,9,0.192271,0.208989,0,0,0,0.000748
47339,47339,7,28,1,0,0,0,0,0,0,0,0
50270,50270,10,2,1,5,8,0.234613,0.251514,2710.205149,0.000001,0.000001,0.000398
57830,57830,20,25,1,20,9,0.192271,0.208989,0,0,0,0.000748
61292,61292,20,25,1,20,9,0.192271,0.208989,0,0,0,0.000748
62494,62494,20,25,1,20,9,0.192271,0.208989,0,0,0,0.000748
63707,63707,20,25,1,20,9,0.192271,0.208989,0,0,0,0.000748
65091,65091,20,25,1,20,9,0.192271,0.208989,0,0,0,0.000748
65516,65516,8,20,1,0,0,0,0,0,0,0,0
67872,67872,20,25,1,20,9,0.192271,0.208989,0,0,0,0.000748
68368,68368,20,25,1,20,9,0.192271,0.208989,0,0,0,0.000748
12699,12699,2,14,1,0,0,0,0,0,0,0,0
59361,59361,3,14,1,0,0,0,0,0,0,0,0
9317,9317,4,17,1,0,0,0,0,0,0,0,0
55517,55517,3,14,1,0,0,0,0,0,0,0,0
56867,56867,11,14,1,3,8,0.199018,0.209945,1435.566488,0,0,0.000343
6814,6814,5,54,1,0,0,0,0,0,0,0,0
20655,20655,13,54,1,2,8,0.218524,0.230661,0,0,0,0.000239
24866,24866,2,54,1,0,0,0,0,0,0,0,0
24885,24885,3,54,1,0,0,0,0,0,0,0,0
34810,34810,8,54,1,0,0,0,0,0,0,0,0
35114,35114,3,54,1,0,0,0,0,0,0,0,0
56194,56194,2,54,1,0,0,0,0,0,0,0,0
1827,1827,11,10,1,11,7,0.271491,0.295428,1192.525811,0.000005,0.000005,0.000673
52883,52883,12,10,1,8,7,0.263031,0.283918,141.072815,0.000003,0.000003,0.000514
65223,65223,2,10,1,0,0,0,0,0,0,0,0
7187,7187,3,10,1,0,0,0,0,0,0,0,0
8025,8025,14,10,1,9,8,0.258288,0.27978,1411.354378,0.000002,0.000002,0.000631
21588,21588,2,10,1,0,0,0,0,0,0,0,0
30313,30313,15,10,1,7,8,0.24423,0.263392,764.01002,0.000001,0.000001,0.000517
38001,38001,5,10,1,0,0,0,0,0,0,0,0
47074,47074,5,10,1,0,0,0,0,0,0,0,0
47317,47317,15,6,1,10,8,0.255542,0.277068,3175.780264,0.000001,0.000001,0.00077
52116,52116,25,4,1,19,7,0.27875,0.30678,2570.790374,0.000018,0.000018,0.001096
56798,56798,7,10,1,0,0,0,0,0,0,0,0
60810,60810,3,10,1,0,0,0,0,0,0,0,0
67243,67243,1,21,1,0,0,0,0,0,0,0,0
414,414,9,3,1,0,0,0,0,0,0,0,0
5764,5764,13,3,1,11,7,0.256095,0.274669,3058.807423,0.000002,0.000002,0.000864
9681,9681,2,21,1,0,0,0,0,0,0,0,0
9746,9746,27,21,1,12,7,0.272587,0.293106,6182.458634,0.000031,0.000031,0.000909
16611,16611,2,21,1,0,0,0,0,0,0,0,0
18191,18191,12,5,1,7,7,0.256466,0.274102,1156.058288,0.000016,0.000016,0.000535
18541,18541,2,21,1,0,0,0,0,0,0,0,0
21912,21912,2,21,1,0,0,0,0,0,0,0,0
23023,23023,6,26,1,0,0,0,0,0,0,0,0
30783,30783,6,26,1,0,0,0,0,0,0,0,0
31881,31881,2,21,1,0,0,0,0,0,0,0,0
34646,34646,7,21,1,0,0,0,0,0,0,0,0
42597,42597,2,5,1,0,0,0,0,0,0,0,0
67268,67268,3,21,1,0,0,0,0,0,0,0,0
68278,68278,3,17,1,0,0,0,0,0,0,0,0
1099,1099,13,51,1,6,7,0.250663,0.269588,1334.150172,0.000001,0.000001,0.000518
19299,19299,9,12,1,0,0,0,0,0,0,0,0
25856,25856,7,29,1,0,0,0,0,0,0,0,0
43016,43016,6,29,1,0,0,0,0,0,0,0,0
67230,67230,2,6,1,0,0,0,0,0,0,0,0
58075,58075,1,11,2,0,0,0,0,0,0,0,0
25571,25571,1,11,2,0,0,0,0,0,0,0,0
11199,11199,3,4,1,0,0,0,0,0,0,0,0
13872,13872,13,28,1,11,7,0.260136,0.281033,2590.172238,0.000004,0.000004,0.000791
30881,30881,10,4,1,7,8,0.24128,0.259766,188.156757,0.000004,0.000004,0.0005
36417,36417,1,4,1,0,0,0,0,0,0,0,0
1579,1579,3,17,1,0,0,0,0,0,0,0,0
2123,2123,3,17,1,0,0,0,0,0,0,0,0
9656,9656,12,17,1,5,8,0.215567,0.22791,508.980194,0,0,0.00054
17965,17965,2,17,1,0,0,0,0,0,0,0,0
25764,25764,5,17,1,0,0,0,0,0,0,0,0
29302,29302,2,17,1,0,0,0,0,0,0,0,0
30798,30798,2,17,1,0,0,0,0,0,0,0,0
38384,38384,4,17,1,0,0,0,0,0,0,0,0
41948,41948,4,20,1,0,0,0,0,0,0,0,0
44937,44937,2,33,1,0,0,0,0,0,0,0,0
44947,44947,5,17,1,0,0,0,0,0,0,0,0
50183,50183,1,17,1,0,0,0,0,0,0,0,0
59990,59990,3,17,1,0,0,0,0,0,0,0,0
61343,61343,4,17,1,0,0,0,0,0,0,0,0
480,480,5,21,1,0,0,0,0,0,0,0,0
1191,1191,1,21,1,0,0,0,0,0,0,0,0
4871,4871,3,21,1,0,0,0,0,0,0,0,0
5064,5064,1,21,1,0,0,0,0,0,0,0,0
31268,31268,10,6,1,2,8,0.23012,0.243255,33.806555,0.000001,0.000001,0.000224
35665,35665,10,3,1,6,8,0.250973,0.26973,1522.543762,0.000002,0.000002,0.000487
45107,45107,26,4,1,14,7,0.28786,0.312684,5590.667513,0.000199,0.000199,0.000936
54123,54123,2,3,1,0,0,0,0,0,0,0,0
55973,55973,1,21,1,0,0,0,0,0,0,0,0
25290,25290,3,4,1,0,0,0,0,0,0,0,0
3572,3572,21,7,1,9,7,0.271076,0.292281,3754.384382,0.000011,0.000011,0.000712
4394,4394,9,7,1,0,0,0,0,0,0,0,0
7396,7396,3,12,1,0,0,0,0,0,0,0,0
10994,10994,4,7,1,0,0,0,0,0,0,0,0
22342,22342,6,6,1,0,0,0,0,0,0,0,0
34990,34990,4,4,1,0,0,0,0,0,0,0,0
39183,39183,4,4,1,0,0,0,0,0,0,0,0
40634,40634,6,4,1,0,0,0,0,0,0,0,0
45027,45027,4,4,1,0,0,0,0,0,0,0,0
50830,50830,10,12,1,6,8,0.237999,0.252932,2265.691375,0.000022,0.000022,0.000586
52719,52719,4,4,1,0,0,0,0,0,0,0,0
63736,63736,3,54,1,0,0,0,0,0,0,0,0
12993,12993,8,6,1,0,0,0,0,0,0,0,0
42918,42918,2,6,1,0,0,0,0,0,0,0,0
32500,32500,1,4,1,0,0,0,0,0,0,0,0
48125,48125,5,9,1,0,0,0,0,0,0,0,0
51108,51108,6,6,1,0,0,0,0,0,0,0,0
56704,56704,11,4,1,8,7,0.253305,0.271215,1586.391442,0.000008,0.000008,0.000597
28950,28950,34,17,1,10,8,0.221979,0.239141,26660.475846,0,0,0.001021
189,189,6,4,1,0,0,0,0,0,0,0,0
4621,4621,30,4,1,24,7,0.278969,0.310513,3414.627072,0.000007,0.000007,0.001347
10337,10337,16,6,1,11,7,0.265742,0.289561,380.937193,0.000004,0.000004,0.00065
23479,23479,1,4,1,0,0,0,0,0,0,0,0
27935,27935,3,4,1,0,0,0,0,0,0,0,0
30200,30200,7,10,1,0,0,0,0,0,0,0,0
60775,60775,15,10,1,12,8,0.25735,0.279168,763.29037,0.000003,0.000003,0.000726
63279,63279,4,143,1,0,0,0,0,0,0,0,0
931,931,4,10,1,0,0,0,0,0,0,0,0
1724,1724,19,10,1,14,7,0.274063,0.299797,859.638767,0.000005,0.000005,0.000807
10906,10906,4,10,1,0,0,0,0,0,0,0,0
11196,11196,6,6,1,0,0,0,0,0,0,0,0
11557,11557,18,10,1,15,7,0.2717,0.298148,2270.55572,0.000004,0.000004,0.000889
12561,12561,13,6,1,11,7,0.267245,0.290836,157.618442,0.000005,0.000005,0.000653
12689,12689,9,10,1,0,0,0,0,0,0,0,0
22275,22275,10,6,1,8,7,0.256977,0.277917,74.151549,0.000003,0.000003,0.000506
23477,23477,10,6,1,8,7,0.265892,0.286572,297.072775,0.000003,0.000003,0.000511
24181,24181,3,6,1,0,0,0,0,0,0,0,0
50295,50295,9,10,1,0,0,0,0,0,0,0,0
51160,51160,6,6,1,0,0,0,0,0,0,0,0
51348,51348,4,10,1,0,0,0,0,0,0,0,0
57885,57885,10,10,1,9,8,0.259422,0.281244,128.945662,0.000003,0.000003,0.00055
66019,66019,8,6,1,0,0,0,0,0,0,0,0
5277,5277,10,9,1,8,7,0.241403,0.259126,249.694057,0.000002,0.000002,0.000552
14935,14935,2,6,1,0,0,0,0,0,0,0,0
15253,15253,11,6,1,9,7,0.257959,0.27727,186.408407,0.000011,0.000011,0.000575
35113,35113,6,6,1,0,0,0,0,0,0,0,0
53481,53481,14,6,1,14,7,0.265941,0.289198,1043.621134,0.000011,0.000011,0.000836
59146,59146,2,6,1,0,0,0,0,0,0,0,0
65662,65662,2,6,1,0,0,0,0,0,0,0,0
36581,36581,2,4,1,0,0,0,0,0,0,0,0
55133,55133,3,4,1,0,0,0,0,0,0,0,0
56712,56712,5,4,1,0,0,0,0,0,0,0,0
20715,20715,6,14,1,0,0,0,0,0,0,0,0
5828,5828,5,14,1,0,0,0,0,0,0,0,0
18780,18780,2,14,1,0,0,0,0,0,0,0,0
26609,26609,7,10,1,0,0,0,0,0,0,0,0
18977,18977,12,10,1,7,7,0.256745,0.275858,752.173989,0.000002,0.000002,0.00052
42230,42230,13,10,1,8,7,0.260614,0.28087,1049.716419,0.000003,0.000003,0.00057
53064,53064,4,10,1,0,0,0,0,0,0,0,0
9026,9026,11,5,1,5,8,0.223801,0.238073,583.897792,0.000003,0.000003,0.000432
27135,27135,3,14,1,0,0,0,0,0,0,0,0
64076,64076,3,14,1,0,0,0,0,0,0,0,0
64826,64826,8,14,1,0,0,0,0,0,0,0,0
1783,1783,5,14,1,0,0,0,0,0,0,0,0
55667,55667,6,14,1,0,0,0,0,0,0,0,0
55976,55976,1,14,1,0,0,0,0,0,0,0,0
56768,56768,3,14,1,0,0,0,0,0,0,0,0
59366,59366,6,14,1,0,0,0,0,0,0,0,0
1778,1778,7,22,1,0,0,0,0,0,0,0,0
2679,2679,1,4,1,0,0,0,0,0,0,0,0
12411,12411,5,6,1,0,0,0,0,0,0,0,0
18694,18694,2,51,1,0,0,0,0,0,0,0,0
27793,27793,7,21,1,0,0,0,0,0,0,0,0
32575,32575,2,6,1,0,0,0,0,0,0,0,0
36103,36103,35,33,1,27,7,0.257959,0.286393,17858.766063,0.000002,0.000002,0.001256
39386,39386,2,4,1,0,0,0,0,0,0,0,0
47049,47049,11,4,1,7,8,0.258194,0.2791,465.166974,0.000003,0.000003,0.000485
51569,51569,2,4,1,0,0,0,0,0,0,0,0
65895,65895,2,10,1,0,0,0,0,0,0,0,0
10497,10497,3,33,1,0,0,0,0,0,0,0,0
42391,42391,5,4,1,0,0,0,0,0,0,0,0
42619,42619,3,4,1,0,0,0,0,0,0,0,0
49563,49563,10,3,1,6,8,0.23657,0.253005,436.852609,0.000002,0.000002,0.000508
2371,2371,27,82,1,21,7,0.274753,0.30186,5453.115312,0.00003,0.00003,0.001326
16016,16016,8,4,1,0,0,0,0,0,0,0,0
23176,23176,1,4,1,0,0,0,0,0,0,0,0
27735,27735,10,4,1,4,8,0.228599,0.243933,120.077227,0.000002,0.000002,0.000355
36033,36033,13,82,1,7,8,0.239892,0.257939,112.873378,0.000004,0.000004,0.0005
41518,41518,24,82,1,15,7,0.263618,0.28698,2830.998312,0.000019,0.000019,0.001003
58395,58395,10,4,1,6,8,0.246523,0.264901,307.968198,0.000024,0.000024,0.000474
61977,61977,27,4,1,16,7,0.272535,0.297631,5676.574889,0.000054,0.000054,0.001132
65617,65617,4,12,1,0,0,0,0,0,0,0,0
4528,4528,4,9,1,0,0,0,0,0,0,0,0
10515,10515,10,12,1,5,8,0.226518,0.240172,642.047346,0,0,0.0005
12464,12464,3,9,1,0,0,0,0,0,0,0,0
20623,20623,4,9,1,0,0,0,0,0,0,0,0
32728,32728,3,9,1,0,0,0,0,0,0,0,0
43090,43090,11,9,1,7,8,0.233262,0.249753,320.904229,0.000001,0.000001,0.000512
64142,64142,19,12,1,6,8,0.249253,0.266459,1670.190134,0.000023,0.000023,0.000508
3984,3984,2,9,1,0,0,0,0,0,0,0,0
4903,4903,4,3,1,0,0,0,0,0,0,0,0
5901,5901,3,12,1,0,0,0,0,0,0,0,0
63009,63009,24,12,1,10,7,0.25182,0.270566,2882.016001,0.000204,0.000204,0.000838
21729,21729,2,20,1,0,0,0,0,0,0,0,0
25307,25307,3,20,1,0,0,0,0,0,0,0,0
27363,27363,3,20,1,0,0,0,0,0,0,0,0
42001,42001,13,20,1,2,9,0.206826,0.218436,26.270813,0,0,0.000274
60024,60024,6,20,1,0,0,0,0,0,0,0,0
62345,62345,9,266,1,0,0,0,0,0,0,0,0
32291,32291,1,20,1,0,0,0,0,0,0,0,0
43733,43733,5,20,1,0,0,0,0,0,0,0,0
56982,56982,6,23,1,0,0,0,0,0,0,0,0
8702,8702,4,12,1,0,0,0,0,0,0,0,0
10437,10437,9,28,1,0,0,0,0,0,0,0,0
10717,10717,27,12,1,11,7,0.256188,0.276431,4991.287476,0.000225,0.000225,0.000848
50645,50645,1,12,1,0,0,0,0,0,0,0,0
50789,50789,1,12,1,0,0,0,0,0,0,0,0
2799,2799,6,4,1,0,0,0,0,0,0,0,0
23460,23460,2,4,1,0,0,0,0,0,0,0,0
30377,30377,4,4,1,0,0,0,0,0,0,0,0
37003,37003,5,4,1,0,0,0,0,0,0,0,0
